The Absolute Way;Relative Way;Class
C:/Users/User/nuck figgers/another_dir\cat_0848.jpg;another_dir\cat_0848.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0849.jpg;another_dir\cat_0849.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0850.jpg;another_dir\cat_0850.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0851.jpg;another_dir\cat_0851.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0852.jpg;another_dir\cat_0852.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0853.jpg;another_dir\cat_0853.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0854.jpg;another_dir\cat_0854.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0855.jpg;another_dir\cat_0855.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0856.jpg;another_dir\cat_0856.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0857.jpg;another_dir\cat_0857.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0858.jpg;another_dir\cat_0858.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0859.jpg;another_dir\cat_0859.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0860.jpg;another_dir\cat_0860.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0861.jpg;another_dir\cat_0861.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0862.jpg;another_dir\cat_0862.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0863.jpg;another_dir\cat_0863.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0864.jpg;another_dir\cat_0864.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0865.jpg;another_dir\cat_0865.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0866.jpg;another_dir\cat_0866.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0867.jpg;another_dir\cat_0867.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0868.jpg;another_dir\cat_0868.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0869.jpg;another_dir\cat_0869.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0870.jpg;another_dir\cat_0870.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0871.jpg;another_dir\cat_0871.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0872.jpg;another_dir\cat_0872.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0873.jpg;another_dir\cat_0873.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0874.jpg;another_dir\cat_0874.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0875.jpg;another_dir\cat_0875.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0876.jpg;another_dir\cat_0876.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0877.jpg;another_dir\cat_0877.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0878.jpg;another_dir\cat_0878.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0879.jpg;another_dir\cat_0879.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0880.jpg;another_dir\cat_0880.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0881.jpg;another_dir\cat_0881.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0882.jpg;another_dir\cat_0882.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0883.jpg;another_dir\cat_0883.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0884.jpg;another_dir\cat_0884.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0885.jpg;another_dir\cat_0885.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0886.jpg;another_dir\cat_0886.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0887.jpg;another_dir\cat_0887.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0888.jpg;another_dir\cat_0888.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0889.jpg;another_dir\cat_0889.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0890.jpg;another_dir\cat_0890.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0891.jpg;another_dir\cat_0891.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0892.jpg;another_dir\cat_0892.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0893.jpg;another_dir\cat_0893.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0894.jpg;another_dir\cat_0894.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0895.jpg;another_dir\cat_0895.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0896.jpg;another_dir\cat_0896.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0897.jpg;another_dir\cat_0897.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0898.jpg;another_dir\cat_0898.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0899.jpg;another_dir\cat_0899.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0900.jpg;another_dir\cat_0900.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0901.jpg;another_dir\cat_0901.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0902.jpg;another_dir\cat_0902.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0903.jpg;another_dir\cat_0903.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0904.jpg;another_dir\cat_0904.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0905.jpg;another_dir\cat_0905.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0906.jpg;another_dir\cat_0906.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0907.jpg;another_dir\cat_0907.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0908.jpg;another_dir\cat_0908.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0909.jpg;another_dir\cat_0909.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0910.jpg;another_dir\cat_0910.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0911.jpg;another_dir\cat_0911.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0912.jpg;another_dir\cat_0912.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0913.jpg;another_dir\cat_0913.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0914.jpg;another_dir\cat_0914.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0915.jpg;another_dir\cat_0915.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0916.jpg;another_dir\cat_0916.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0917.jpg;another_dir\cat_0917.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0918.jpg;another_dir\cat_0918.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0919.jpg;another_dir\cat_0919.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0920.jpg;another_dir\cat_0920.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0921.jpg;another_dir\cat_0921.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0922.jpg;another_dir\cat_0922.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0923.jpg;another_dir\cat_0923.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0924.jpg;another_dir\cat_0924.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0925.jpg;another_dir\cat_0925.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0926.jpg;another_dir\cat_0926.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0927.jpg;another_dir\cat_0927.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0928.jpg;another_dir\cat_0928.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0929.jpg;another_dir\cat_0929.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0930.jpg;another_dir\cat_0930.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0931.jpg;another_dir\cat_0931.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0932.jpg;another_dir\cat_0932.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0933.jpg;another_dir\cat_0933.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0934.jpg;another_dir\cat_0934.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0935.jpg;another_dir\cat_0935.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0936.jpg;another_dir\cat_0936.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0937.jpg;another_dir\cat_0937.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0938.jpg;another_dir\cat_0938.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0939.jpg;another_dir\cat_0939.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0940.jpg;another_dir\cat_0940.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0941.jpg;another_dir\cat_0941.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0942.jpg;another_dir\cat_0942.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0943.jpg;another_dir\cat_0943.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0944.jpg;another_dir\cat_0944.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0945.jpg;another_dir\cat_0945.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0946.jpg;another_dir\cat_0946.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0947.jpg;another_dir\cat_0947.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0948.jpg;another_dir\cat_0948.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0949.jpg;another_dir\cat_0949.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0950.jpg;another_dir\cat_0950.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0951.jpg;another_dir\cat_0951.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0952.jpg;another_dir\cat_0952.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0953.jpg;another_dir\cat_0953.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0954.jpg;another_dir\cat_0954.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0955.jpg;another_dir\cat_0955.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0956.jpg;another_dir\cat_0956.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0957.jpg;another_dir\cat_0957.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0958.jpg;another_dir\cat_0958.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0959.jpg;another_dir\cat_0959.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0960.jpg;another_dir\cat_0960.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0961.jpg;another_dir\cat_0961.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0962.jpg;another_dir\cat_0962.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0963.jpg;another_dir\cat_0963.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0964.jpg;another_dir\cat_0964.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0965.jpg;another_dir\cat_0965.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0966.jpg;another_dir\cat_0966.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0967.jpg;another_dir\cat_0967.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0968.jpg;another_dir\cat_0968.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0969.jpg;another_dir\cat_0969.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0970.jpg;another_dir\cat_0970.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0971.jpg;another_dir\cat_0971.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0972.jpg;another_dir\cat_0972.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0973.jpg;another_dir\cat_0973.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0974.jpg;another_dir\cat_0974.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0975.jpg;another_dir\cat_0975.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0976.jpg;another_dir\cat_0976.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0977.jpg;another_dir\cat_0977.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0978.jpg;another_dir\cat_0978.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0979.jpg;another_dir\cat_0979.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0980.jpg;another_dir\cat_0980.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0981.jpg;another_dir\cat_0981.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0982.jpg;another_dir\cat_0982.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0983.jpg;another_dir\cat_0983.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0984.jpg;another_dir\cat_0984.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0985.jpg;another_dir\cat_0985.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0986.jpg;another_dir\cat_0986.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0987.jpg;another_dir\cat_0987.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0988.jpg;another_dir\cat_0988.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0989.jpg;another_dir\cat_0989.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0990.jpg;another_dir\cat_0990.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0991.jpg;another_dir\cat_0991.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0992.jpg;another_dir\cat_0992.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0993.jpg;another_dir\cat_0993.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0994.jpg;another_dir\cat_0994.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0995.jpg;another_dir\cat_0995.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0996.jpg;another_dir\cat_0996.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0997.jpg;another_dir\cat_0997.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0998.jpg;another_dir\cat_0998.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_0999.jpg;another_dir\cat_0999.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1000.jpg;another_dir\cat_1000.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1001.jpg;another_dir\cat_1001.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1002.jpg;another_dir\cat_1002.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1003.jpg;another_dir\cat_1003.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1004.jpg;another_dir\cat_1004.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1005.jpg;another_dir\cat_1005.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1006.jpg;another_dir\cat_1006.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1007.jpg;another_dir\cat_1007.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1008.jpg;another_dir\cat_1008.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1009.jpg;another_dir\cat_1009.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1010.jpg;another_dir\cat_1010.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1011.jpg;another_dir\cat_1011.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1012.jpg;another_dir\cat_1012.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1013.jpg;another_dir\cat_1013.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1014.jpg;another_dir\cat_1014.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1015.jpg;another_dir\cat_1015.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1016.jpg;another_dir\cat_1016.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1017.jpg;another_dir\cat_1017.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1018.jpg;another_dir\cat_1018.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1019.jpg;another_dir\cat_1019.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1020.jpg;another_dir\cat_1020.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1021.jpg;another_dir\cat_1021.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1022.jpg;another_dir\cat_1022.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1023.jpg;another_dir\cat_1023.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1024.jpg;another_dir\cat_1024.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1025.jpg;another_dir\cat_1025.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1026.jpg;another_dir\cat_1026.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1027.jpg;another_dir\cat_1027.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1028.jpg;another_dir\cat_1028.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1029.jpg;another_dir\cat_1029.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1030.jpg;another_dir\cat_1030.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1031.jpg;another_dir\cat_1031.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1032.jpg;another_dir\cat_1032.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1033.jpg;another_dir\cat_1033.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1034.jpg;another_dir\cat_1034.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1035.jpg;another_dir\cat_1035.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1036.jpg;another_dir\cat_1036.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1037.jpg;another_dir\cat_1037.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1038.jpg;another_dir\cat_1038.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1039.jpg;another_dir\cat_1039.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1040.jpg;another_dir\cat_1040.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1041.jpg;another_dir\cat_1041.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1042.jpg;another_dir\cat_1042.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1043.jpg;another_dir\cat_1043.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1044.jpg;another_dir\cat_1044.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1045.jpg;another_dir\cat_1045.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1046.jpg;another_dir\cat_1046.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1047.jpg;another_dir\cat_1047.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1048.jpg;another_dir\cat_1048.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1049.jpg;another_dir\cat_1049.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1050.jpg;another_dir\cat_1050.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1051.jpg;another_dir\cat_1051.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1052.jpg;another_dir\cat_1052.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1053.jpg;another_dir\cat_1053.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1054.jpg;another_dir\cat_1054.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1055.jpg;another_dir\cat_1055.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1056.jpg;another_dir\cat_1056.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1057.jpg;another_dir\cat_1057.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1058.jpg;another_dir\cat_1058.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1059.jpg;another_dir\cat_1059.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1060.jpg;another_dir\cat_1060.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1061.jpg;another_dir\cat_1061.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1062.jpg;another_dir\cat_1062.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1063.jpg;another_dir\cat_1063.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1064.jpg;another_dir\cat_1064.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1065.jpg;another_dir\cat_1065.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1066.jpg;another_dir\cat_1066.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1067.jpg;another_dir\cat_1067.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1068.jpg;another_dir\cat_1068.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1069.jpg;another_dir\cat_1069.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1070.jpg;another_dir\cat_1070.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1071.jpg;another_dir\cat_1071.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1072.jpg;another_dir\cat_1072.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1073.jpg;another_dir\cat_1073.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1074.jpg;another_dir\cat_1074.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1075.jpg;another_dir\cat_1075.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1076.jpg;another_dir\cat_1076.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1077.jpg;another_dir\cat_1077.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1078.jpg;another_dir\cat_1078.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1079.jpg;another_dir\cat_1079.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1080.jpg;another_dir\cat_1080.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1081.jpg;another_dir\cat_1081.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1082.jpg;another_dir\cat_1082.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1083.jpg;another_dir\cat_1083.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1084.jpg;another_dir\cat_1084.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1085.jpg;another_dir\cat_1085.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1086.jpg;another_dir\cat_1086.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1087.jpg;another_dir\cat_1087.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1088.jpg;another_dir\cat_1088.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1089.jpg;another_dir\cat_1089.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1090.jpg;another_dir\cat_1090.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1091.jpg;another_dir\cat_1091.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1092.jpg;another_dir\cat_1092.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1093.jpg;another_dir\cat_1093.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1094.jpg;another_dir\cat_1094.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1095.jpg;another_dir\cat_1095.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1096.jpg;another_dir\cat_1096.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1097.jpg;another_dir\cat_1097.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1098.jpg;another_dir\cat_1098.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1099.jpg;another_dir\cat_1099.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1100.jpg;another_dir\cat_1100.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1101.jpg;another_dir\cat_1101.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1102.jpg;another_dir\cat_1102.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1103.jpg;another_dir\cat_1103.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1104.jpg;another_dir\cat_1104.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1105.jpg;another_dir\cat_1105.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1106.jpg;another_dir\cat_1106.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1107.jpg;another_dir\cat_1107.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1108.jpg;another_dir\cat_1108.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1109.jpg;another_dir\cat_1109.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1110.jpg;another_dir\cat_1110.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1111.jpg;another_dir\cat_1111.jpg;cat
C:/Users/User/nuck figgers/another_dir\cat_1112.jpg;another_dir\cat_1112.jpg;cat
